LOKACIJA_IZH,Y,X,LOKACIJA_DEST,Y_DEST,X_DEST,DATE_MOVE
42826,452494,131380,72700,450510,130406,29.09.18
72178,445841,67967,72702,413210,43470,29.09.18
71062,498664,97201,72214,462495,118645,19.07.18
70747,542819,146408,72256,551177,140592,29.07.18
71756,441605,71091,72254,454662,129081,30.07.18
71008,512800,40580,72203,471069,54555,16.07.18
32666,429903,56817,72704,481154,61861,02.10.18
35609,476293,114651,72706,468328,112536,03.10.18
72198,593891,158017,72708,585798,152664,03.10.18
33888,420229,54660,72710,412091,52003,04.10.18
38266,438912,75668,72711,408513,67416,03.10.18
71538,447562,110638,72712,408513,67416,03.10.18
65731,469890,73988,72714,404326,46002,05.10.18
71815,461339,89022,72717,454413,79020,03.10.18
70475,461339,89022,72718,454413,79020,03.10.18
71352,474984,99161,71814,461339,89022,24.06.18
72022,460849,88949,72720,548427,95359,10.10.18
71615,480020,102456,72086,461181,87794,04.07.18
72086,461181,87794,72721,548429,95334,11.10.18
47933,491509,86449,72722,501107,82057,31.05.19
80404,584371,142146,72731,565661,142383,16.06.21
78257,584371,142146,72731,565661,142383,29.09.20
81255,392158,105497,72738,417109,78093,17.07.21
78262,392158,105497,72738,417109,78093,13.07.20
38901,543292,154815,72742,556078,150391,18.10.18
72461,554444,141714,72744,392342,77469,16.10.18
46271,475669,77745,72746,475826,77927,17.10.18
72045,527525,144437,72400,587690,164142,17.08.18
47794,443361,101730,72748,446008,101402,18.10.18
66566,509669,89377,72752,442820,127705,19.10.18
50466,422723,45836,72401,424144,41913,18.08.18
72018,459786,83813,72754,399215,36321,20.10.18
71745,463758,86210,72412,491043,92040,20.08.18
72376,583211,157260,72407,575982,157000,21.08.18
72748,446008,101402,72756,443924,102533,22.10.18
70649,583034,188591,72065,582808,165874,04.07.18
71410,471559,61118,72758,395483,88369,25.10.18
72317,423707,55184,72760,395974,43540,24.10.18
72232,458655,85857,72762,547673,94725,25.10.18
72078,461184,88892,72763,529008,81942,22.10.18
30907,504922,155354,40404,493984,152874,25.04.13
70422,394493,84012,72764,398095,90250,26.10.18
37132,450052,81665,72766,469513,123505,31.10.18
73658,402355,87027,72772,520378,130691,08.05.19
65294,488735,128820,72772,520378,130691,10.03.19
65294,488735,128820,72772,520378,130691,25.02.19
65294,488735,128820,72772,520378,130691,01.07.19
79818,544224,158145,72774,539959,163325,06.07.21
74670,544224,158145,72774,539959,163325,14.06.19
74592,544224,158145,72774,539959,163325,14.06.19
68959,543871,158163,72774,539959,163325,10.07.20
50318,543586,156244,72774,539959,163325,05.07.20
50318,543586,156244,72774,539959,163325,08.07.20
35751,544648,154900,72774,539959,163325,04.07.21
42003,619061,150044,72776,615785,152885,24.04.19
42003,619061,150044,72776,615785,152885,29.04.21
42002,618391,150138,72776,615785,152885,29.04.21
66566,509669,89377,72780,442820,127705,07.04.20
66566,509669,89377,72780,442820,127705,18.04.20
37256,543072,164203,72155,610132,155509,11.07.18
72388,470446,114042,72786,508360,81959,05.11.18
72246,462479,88390,72405,451335,119097,16.08.18
78168,456662,109810,72793,454627,110779,26.08.20
73266,456662,109810,72793,454627,110779,14.10.19
71852,441054,108398,71958,457901,85557,02.07.18
71470,400561,106673,72796,396085,91274,15.11.18
71926,448703,67242,72797,396085,91274,14.11.18
72737,424015,57935,72812,414424,62888,20.11.18
72008,460491,85713,72814,468764,108036,05.10.18
70075,596546,167918,72007,460491,85713,02.07.18
72007,460491,85713,72815,468764,108036,07.10.18
59931,423667,54820,72820,419858,61706,23.11.18
42056,436216,45540,72822,392547,43891,27.11.18
72496,455406,126254,72824,454662,129081,21.11.18
72254,454662,129081,72496,455406,126254,30.08.18
66574,539757,129027,72832,540981,131396,26.04.20
66574,539757,129027,72832,540981,131396,02.04.21
66574,539757,129027,72832,540981,131396,25.04.20
62448,411921,68085,72835,400616,86336,11.04.20
79134,597633,168105,72838,604724,162209,27.08.20
75980,607426,159273,72838,604724,162209,24.09.19
70879,543737,161128,72838,604724,162209,17.07.19
70879,543737,161128,72838,604724,162209,21.07.21
78246,585778,191541,72840,606190,159700,08.07.20
73344,616917,155510,72840,606190,159700,11.06.19
74182,462233,88848,72843,480460,105910,20.06.19
70485,581930,162560,72851,570949,163220,10.06.20
72284,436519,96157,72852,392677,38999,07.12.18
72041,497291,149442,68486,498775,153606,03.10.18
44683,495997,157560,68486,498775,153606,24.04.19
72120,447059,48857,72862,414209,51386,06.12.18
70877,428632,46358,72120,447059,48857,09.07.18
42449,494104,91528,43040,537365,97223,09.05.18
72674,531670,100617,72864,460691,99555,10.12.18
55925,405559,84177,40293,456167,96860,01.05.14
31164,400425,40869,72872,433543,140651,12.04.21
78460,543144,165322,72884,556078,150391,27.07.20
56604,581563,157304,72892,582962,164445,07.05.20
37326,581619,157124,72892,582962,164445,08.05.20
33924,433699,139563,72894,407229,82936,05.01.19
71868,448628,49485,72906,394583,41487,17.01.19
50319,545848,156159,32317,591993,175330,24.03.14
48653,545258,155794,32317,591993,175330,24.03.14
30698,486308,128993,65294,488735,128820,13.04.19
76062,449405,62897,72922,436603,55906,17.09.19
50121,455278,90518,72934,395385,35637,12.02.19
67436,438856,106249,68668,435185,108530,19.08.17
50466,422723,45836,72936,403357,37309,13.02.19
74122,591031,174476,72946,596034,169336,08.07.19
81514,509466,54051,72948,519600,61280,11.07.21
81514,509466,54051,72948,519600,61280,11.07.21
50482,447630,118941,72950,413390,78121,15.02.19
72677,447137,126409,72952,406548,41882,04.04.20
72677,447137,126409,72952,406548,41882,10.04.20
33537,523431,101282,72955,506526,115188,20.04.19
75682,554445,141715,72962,392342,77469,03.10.19
75680,553861,141272,72962,392342,77469,03.10.19
75681,554186,141472,72962,392342,77469,03.10.19
68888,512825,108371,72966,526373,95285,23.02.19
59881,509630,146086,72968,514590,142560,27.02.19
47819,429995,142584,72972,406178,79827,02.03.19
66435,435822,64136,72974,420355,72694,03.03.19
72644,437215,64058,72975,420355,72694,03.03.19
80820,415964,50815,72979,399544,45054,28.07.21
55209,431133,137183,72983,428480,137744,12.03.19
63813,402542,121493,72990,401879,124261,03.03.19
59924,505070,136136,72991,501389,142374,31.03.19
48834,409491,78287,72992,391000,75959,06.03.19
37634,447371,132232,72994,493014,116974,20.02.19
58383,494309,156691,72995,514719,145254,06.03.19
50289,512348,111342,72996,526417,95351,02.07.21
78416,516771,142611,72998,549370,116776,08.07.20
82286,555330,138008,73001,551276,142938,24.09.21
79024,543809,148268,73001,551276,142938,04.08.20
69008,549189,148081,73001,551276,142938,01.08.19
61371,551097,145785,73001,551276,142938,13.09.19
72291,406796,97769,72476,408779,70119,27.08.18
67636,440281,85697,73002,490214,43320,04.03.19
72406,474075,115972,73004,402730,88395,11.03.19
50289,512348,111342,73006,539584,157172,06.03.19
71777,449153,68230,72406,474075,115972,23.08.18
40606,446716,74903,73008,447088,74417,11.03.19
34343,522929,134158,73010,521685,131159,07.03.19
49117,444640,75736,73024,386954,92890,09.03.19
70922,462095,88992,73038,410843,45327,20.04.19
40221,427697,48658,73038,410843,45327,26.04.19
40221,427697,48658,73038,410843,45327,26.04.19
61639,439241,49878,73040,406202,45845,27.04.19
75746,482416,57608,73044,513281,75556,06.10.19
71611,546420,150446,31680,595057,154740,02.07.18
68196,546420,150446,31680,595057,154740,13.07.17
64274,546420,150446,31680,595057,154740,22.07.16
54899,435185,108530,73046,409810,42438,11.03.19
81383,546420,150451,73047,595493,155513,11.07.21
78583,546420,150451,73047,595493,155513,17.07.20
74663,546420,150451,73047,595493,155513,09.07.19
61774,537682,163310,73047,595493,155513,26.08.21
63811,412821,88648,73051,412003,84402,08.03.19
33444,579985,160968,73052,575245,153144,28.03.19
66093,418885,54138,73056,420513,57023,11.03.19
48631,443052,112102,73059,545390,112689,15.03.19
41038,443052,112102,73060,545390,112689,15.03.19
30902,501477,160978,73062,396984,41414,14.03.19
34770,441002,116523,73064,408512,67416,14.03.19
34767,438677,111243,73065,408512,67416,14.03.19
50482,447630,118941,73066,385965,95129,13.03.19
66065,463162,95266,73068,468911,119066,17.03.19
65856,506828,67356,73070,519514,62597,14.03.19
33343,590795,186660,73072,594088,187474,19.03.19
61693,418608,81799,73073,414249,80352,18.03.19
63183,502369,81270,73077,488410,80694,10.04.19
65956,529823,108225,73080,529637,103201,24.06.19
44132,439950,113416,73084,449488,113441,15.03.19
82093,445841,67967,73092,437506,56303,21.09.21
78803,399617,108110,73092,437506,56303,02.09.20
76924,397292,88131,73092,437506,56303,14.05.20
75343,399617,108110,73092,437506,56303,15.07.19
78735,538146,105692,73095,548344,103229,16.08.20
69581,528501,155040,73098,601810,177510,23.03.19
71598,529421,154948,73099,601810,177510,23.03.19
77419,518313,89508,73100,492855,88529,13.08.20
77419,518313,89508,73100,492855,88529,31.08.21
77418,493524,91800,73100,492855,88529,13.08.20
32040,507717,78303,73100,492855,88529,22.03.19
31123,495278,128930,73105,498704,134390,12.04.19
60338,544230,108454,73108,533286,112886,15.05.19
30907,504922,155354,73114,592250,173109,23.03.19
42383,493379,156723,73115,592250,173109,23.03.19
39599,402825,114488,73116,463189,107462,23.03.19
63126,474563,123594,73119,596124,173632,22.03.19
34905,537549,121306,73120,548673,116318,11.05.19
34905,537549,121306,73120,548673,116318,04.05.20
69272,602284,159637,73122,611903,160322,04.04.19
50685,601191,155964,73123,609401,163958,14.04.19
33182,488027,89973,73124,488428,93083,21.03.19
42099,488027,89973,73125,488428,93083,21.03.19
48826,574937,133974,73128,576729,137337,27.03.19
48962,565035,158944,41450,499511,155506,24.04.13
69734,548094,88201,73130,544671,90789,21.03.19
72953,570014,146073,73132,595121,147272,24.03.19
41818,418537,128420,73134,397571,86872,24.03.19
30698,486308,128993,73135,525342,117620,23.03.19
44114,552158,85494,73136,542222,80407,23.03.19
65908,534108,156360,73138,548034,159655,24.03.19
54515,396554,108493,73140,384743,100769,25.03.19
54515,396554,108493,73141,384961,95996,25.03.19
61965,511290,74365,73144,546865,87174,26.03.19
69479,427087,49646,73148,433729,45505,25.03.19
33200,484145,90436,73152,442905,83240,27.03.19
60915,561627,167914,73157,515161,157982,02.05.19
41790,435387,88418,73157,515161,157982,13.05.19
50289,512348,111342,73159,500869,132038,03.04.21
62448,411921,68085,73165,405331,41691,15.04.20
65952,522425,78753,73172,525327,74239,29.03.19
48717,443343,135534,73174,399624,83225,30.03.19
44618,396114,91314,73175,397994,96539,28.03.19
69075,397851,90036,73176,397994,96539,28.03.19
31939,396104,91267,73177,397994,96539,28.03.19
70833,455721,111980,73178,415156,77474,30.03.19
34951,495171,148124,73179,490092,149545,01.04.19
66361,412586,77594,73180,412573,77615,30.03.19
55954,468734,98401,73182,468633,99832,21.06.19
55954,468734,98401,73182,468633,99832,06.05.19
55954,468734,98401,73182,468633,99832,20.06.19
62050,401398,41963,73187,435822,50792,28.03.19
31338,403944,44669,73188,398431,117036,29.03.19
58423,538838,120721,73189,540193,118850,08.04.19
65908,534108,156360,73190,537236,155030,29.03.19
69702,581873,151232,73192,581893,153671,07.05.20
59247,454038,95305,73193,455246,90640,29.03.19
46829,408638,85308,73195,589054,142290,18.04.19
78411,472147,99754,73201,437215,64058,21.07.20
78728,417180,62288,73201,437215,64058,20.07.20
74344,428678,59412,73201,437215,64058,17.06.19
72974,420355,72694,73201,437215,64058,24.05.19
66435,435822,64136,73201,437215,64058,18.09.19
81412,480769,104131,73202,516101,71506,16.07.21
67505,468913,108136,73202,516101,71506,03.04.21
46827,409305,85000,73204,401142,82433,24.04.19
46827,409305,85000,73205,402066,103824,21.06.19
34051,400961,113656,73208,382807,96430,01.04.19
49929,422155,91846,73210,395225,87386,28.03.19
35619,469840,109768,73212,476071,70015,30.03.19
50509,406863,105834,73214,405848,111441,05.04.19
38963,488223,48322,73216,464971,97751,02.04.19
53450,457506,129013,73218,591828,156109,01.04.19
66010,458189,74729,73220,420906,72738,03.04.19
42923,596782,161039,73222,613326,154371,23.04.19
41999,597172,160609,73222,613326,154371,23.04.19
61288,609561,156585,73223,614278,154652,25.04.19
41647,610149,158614,73224,611837,157420,25.04.19
31138,606905,162625,73225,610974,162609,05.04.19
48857,609942,158157,73226,613011,154806,25.04.19
37641,447776,126917,73228,457039,108423,30.03.19
37634,447371,132232,73229,462782,102433,03.04.19
57596,592921,165073,73230,590544,167559,05.04.19
55071,611133,160016,73232,613884,157147,06.04.19
50041,611202,160055,73232,613884,157147,06.04.19
66065,463162,95266,73235,479900,104962,20.03.20
66065,463162,95266,73235,479900,104962,03.04.21
72556,400219,87550,73237,473690,100695,15.04.20
75066,398231,112569,73241,440821,119259,12.07.19
75065,386133,102925,73241,440821,119259,10.07.19
73242,445412,115326,73241,440821,119259,14.09.20
75848,456200,126916,73255,591828,156109,14.09.19
56515,485440,43727,73256,510660,163629,06.04.19
50603,417311,119810,73260,401115,40665,06.04.19
64293,584178,168248,73262,585074,168952,10.04.19
61982,583970,168038,73263,585074,168952,10.04.19
63360,584160,168198,73264,585522,168750,10.04.19
72793,454627,110779,73266,456662,109810,04.04.19
38963,488223,48322,73268,464971,97751,04.04.19
48371,511593,83951,73270,529835,76529,06.04.19
53337,507740,78412,73272,521734,120145,05.04.19
33161,479879,90954,73278,506151,86332,10.04.19
50683,601180,155950,73280,598637,160904,09.04.19
42069,485517,91878,73282,490178,89984,04.04.19
45683,419237,56671,73284,396498,40433,08.04.19
72328,395878,45199,73286,396498,40433,08.04.19
48305,423020,66678,73288,502242,88880,08.04.19
33161,479879,90954,73290,506151,86332,10.04.19
71872,531881,143731,73292,591894,172943,12.04.19
54173,408781,67960,73294,399940,75061,10.04.19
73295,547316,100866,73296,547960,104474,21.03.20
34870,405033,71403,73297,391165,84792,09.04.19
80662,533150,124656,73302,543716,118307,11.06.21
54793,451448,72326,73304,404063,83511,12.04.19
54793,451448,72326,73309,403496,84337,12.04.19
72962,392342,77469,73312,543240,144979,26.06.20
72962,392342,77469,73312,543240,144979,26.06.21
69052,392497,77145,73312,543240,144979,22.06.19
34016,580152,170283,73317,509199,138683,04.05.19
75211,480433,105525,73322,454723,93174,20.07.19
41343,516702,111909,73325,516158,113948,15.04.19
41343,516702,111909,73326,512500,111431,15.04.19
76230,468239,116496,73334,461712,102062,18.07.20
33209,595470,147028,73336,597282,139391,21.04.19
47671,581549,153343,73337,597291,139356,24.04.19
47671,581549,153343,73337,597291,139356,22.04.19
30369,600344,159255,73338,613509,159833,08.05.19
63183,502369,81270,73339,512952,68746,16.08.19
42917,606252,158445,73340,617211,155076,10.05.19
72284,436519,96157,73342,438009,84930,11.04.19
41021,395213,38763,73343,410375,48270,11.04.19
72839,603884,160924,73344,616917,155510,14.04.19
61506,413137,68897,73346,427221,69235,12.04.19
69272,602284,159637,73348,590544,167559,11.04.19
60004,539029,157783,73350,551530,152777,10.04.19
31407,587176,162539,73352,586812,167782,13.04.19
31406,591668,160058,73353,586812,167782,13.04.19
65392,514533,75033,73354,513625,80151,16.04.19
34714,500463,94967,73356,493991,96597,11.04.19
63088,395603,39193,73358,410375,48270,11.04.19
33457,402876,88577,73362,394863,79588,15.04.19
65708,579090,168483,73369,563708,174094,16.04.19
48455,591733,170772,73371,589528,174738,13.04.19
58349,442045,45048,73372,411468,46030,15.04.19
40291,592441,175752,73373,589528,174738,13.04.19
53213,588522,179798,73375,596096,170708,12.04.19
50358,602235,162201,73376,589783,158725,13.04.19
34786,480000,67011,73378,587093,165524,12.04.19
53355,584010,183735,73380,585088,177888,11.04.19
53213,588522,179798,73382,593584,171478,12.04.19
35895,452336,90574,59247,454038,95305,01.04.16
69542,425115,114206,73388,396146,88696,20.04.19
66252,483994,95676,73389,484896,95578,18.04.19
55215,560944,156277,73390,559358,158444,17.04.19
69022,415943,109587,73391,396146,88696,20.04.19
65944,582841,165630,73392,564191,175136,18.04.19
65944,582841,165630,73393,569626,171008,18.04.19
42222,417860,110403,73394,400234,86829,20.04.19
65808,578857,168823,73398,564191,175136,18.04.19
42065,598610,156115,73400,597217,160591,15.04.19
48349,423222,110652,73402,394604,87710,20.04.19
72842,462233,88847,73404,396218,87746,16.04.19
65731,469890,73988,73405,408511,42875,17.04.19
49975,602192,162839,73406,612412,161799,19.04.19
50358,602235,162201,73408,603564,167870,16.04.19
